title,image_url,difficulty,timecost,ingredient,cookstep
사과고구마그라탕:사과+고구마+계피+꿀의 맛있는 사중주,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/30/91b3fa1d61495410b2328ed2b24cf1281.jpg,초급,30분 이내,고구마>사과>우유>마요네즈>꿀>계피가루>소금>파슬리가루>버터>,"삶은 고구마는 볼에 담고 포크나 포테이토매셔 등을 이용해 
곱게 혹은 약간의 덩어리지게(원하는 대로) 으깨놓는다>마요네즈1큰술과 우유2~3큰술을 넣고 잘 섞는다>맛과 농도를 보아 마요네즈와 소금, 우유를 첨가한다>사과를 잘게 깍둑썰기해 넣고 꿀과 계피를 적당량 넣는다>그라탕용기에 버터를 바르고 그라탕재료를 꾹꾹 눌러 담는다>체다치즈와 모짜렐라치즈를 위에 듬뿍 올린다>치즈위에 사과를 썰어 올린다>전자렌지에서 3~5분, 치즈가 녹을 때까지만 돌린다
오븐을 이용해도 좋다오븐,전자레인지>"
집에서 먹는 프랑스 가정식 라따뚜이,https://recipe1.ezmember.co.kr/cache/recipe/2016/03/28/9449441ac3485320565d38ccc802efd71.jpg,초급,30분 이내,완숙>애호박>양파>가지>양송이버섯>마늘>올리브오일>토마토소스>소금>,"깨끗이 씻은 양파와 마늘을 작게 다진다. 토마토·애호박·가지는 도톰하게, 양송이 버섯은 한입 크기로 썬다.>달궈진 냄비에 올리브유를 두르고, 다진 양파와 다진 마늘을 먼저 넣고 중간불에서 3분 정도 볶는다.>양송이와 토마토 소스를 넣고, 소금과 후추로 간을 하여 1분 정도 볶는다. 토마토·애호박·가지를 가지런히 둘러 중간 불에서 15~20분 푹 익힌다.>채소가 익으면 바질이나 파슬리를 뿌려 완성한다.>"
누구나 할수있는 맛좋은 맛! 간장스팸주먹밥,https://recipe1.ezmember.co.kr/cache/recipe/2018/12/31/2870293ae44f8c991881ec2f62bbde891.jpg,초급,20분 이내,밥>김>스팸>간장>참기름>깨소금>,"스팸은 통에서 빼서 준비하고
밥은 퍼놔주시고 김은 비닐에 넣고
부셔주세요!>밥에 간장 3큰술, 참기름 2큰술
깨소금 2큰술을 넣고 비벼주세요!간장은 스팸과 김이 들어가기 때문에
밥은 드셔보시고 약간 싱겁게 양념해요!>스팸은 듬성듬성 다져주시고
볶듯이 구워주세요!반은 구워먹기위해 크게 썰었답니다!
케찹찍어먹으면 엄처 맛좋아요!>구워진 스팸을 밥에 넣고
슥슥 비벼주세요!고루고루 비벼주셔야 한답니다!>밥은 동글동글하게
만들어서 김가루에 묻혀주세요!좀 크게 만들었답니다!
말그대로 주먹밥이예요!>김가루를 다 묻혀 완성시켜요!저는 도시락반찬통에 넣어서
다음날 싸가려고 준비했답니다!>"
초코칩컵케이크,https://recipe1.ezmember.co.kr/cache/recipe/2016/03/30/1c16c59f5a0693a7755fa897af3b278f1.jpg,초급,60분 이내,박력분>달걀>설탕>카놀라유>우유>무가당>초코칩>,"실온에 두었던 달걀 2개에 분량의 설탕을 넣고 휘핑기로 설탕을 녹여줍니다.>달걀과 설탕이 잘 섞인 후에 우유 5g을 넣고 카놀라유의 1/3을 넣고 섞어준다.>카놀라유의 나머지를 2번에 나누어 잘 섞어준다.>박력분과 코코아 파우더를 체쳐서 넣습니다.>가루 재료와 달걀 반죽을 잘 섞은 후에>초코칩을 넣어줍니다.>컵케이크틀에 유산지를 넣고 2/3만큼씩 반죽을 채워줍니다.>180도로 예열한 오븐에서 20~30분간 구워줍니다.
다 익은 컵케이크를 꺼내 식혀줍니다.오븐>"
표고버섯 밥전,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/4b9669515ebbe969ca91a204c809d8551.jpg,초급,30분 이내,밥>표고버섯>쪽파>달걀>식용유>맛술>통깨>소금>,표고버섯은 끓는 물에 살짝 데친 후 찬물에 헹구어 기둥을 제거하고 잘게 썰어 주고 쪽파는 다듬어서 씻은 후 송송 썰어줍니다.>달군 프라이팬에 식용유를 두르고 표고버섯을 넣고 볶다가 쪽파를 넣어서 볶고 맛술을 넣어 다시 한 번 볶은 후 소금으로 간을 맞춰줍니다.>밥과 통깨를 넣어서 고루 섞은 후 한입 크기로 동글납작한 모양으로 만들어 줍니다.>달걀은 소금을 넣어서 풀어 주고 밥은 달걀옷을 입혀줍니다.>달군 프라이팬에 식용유를 두르고 달걀옷을 입힌 밥을 넣어 앞뒤로 노릇노릇하게 부쳐줍니다.>
고구마숏브레드:NO밀가루NO버터...고구마쿠키,https://recipe1.ezmember.co.kr/cache/recipe/2016/12/02/ded654c0be6936b76840631453c311411.jpg,초급,90분 이내,삶은>옥수수전분>아몬드가루>설탕(유기원당)>우유>,"삶은고구마는 식기전에 으깨고 설탕을 넣어 잘 섞은 후 식혀두세요>전분과 아몬드가루를 넣어주세요>오일을 넣어 한덩어리로 뭉친 후
냉장고에서 1시간 정도 휴지시키세요반죽이 너무 건조하다 싶으면 우유를 1~2큰술 넣어주세요>1센티내외 두께로 밀어주세요>원하는 모양으로 잘라주세요틀로 찍어도 좋아요>칼등으로 살짝 선을 만들어 주고
포크로는 구멍을 내준다
자투리 반죽은 또 뭉쳐써 모양을 만들고 또 남은 자투리는
다시 뭉쳐서 만들기를 반복했어요;;;;쇼트브레드의 특징이 구멍이 송송 난 거라고 해요>오븐 팬에 펼쳐담으세요>160도로 예열한 오븐에서 25분 정도 구워주었는데...오븐사양에 따라 시간과 불조절을 해주세요
단,색이 너무 진하지 않게 나도록 해야 해요오븐>식힘망에 올려 식혀주세요>"
대패삼겹살과 황금궁합! 부추무침 ! 삼겹살을 계속 먹을 수 있는 부추무침양념 레시피 ★ ,https://recipe1.ezmember.co.kr/cache/recipe/2020/04/09/eaa41d57ca9337c062b1e88ab1e5624d1.jpg,초급,30분 이내,대패삼겹살>부추>양파>간장>설탕>참기름>소금>후추>간장>액젓>고춧가루>올리고당>참기름>통깨>,"양파는 채 썰고 부추는 5cm 길이로 썬다.                    

                            도블레 도마                         

>대패삼겹살에 밑간 재료를 넣고 섞는다.>볼에 부추 양념 재료를 넣고 양념장을 만든다.>달군 팬에 기름을 약간 두르고 양념한 대패삼겹살을 굽는다.                    

                            네오플램 피카 익스클루시브                         

>볼에 부추, 양파 양념장을 넣고 섞은 뒤 구운 고기와 곁들여 완성한다.>"
[자취요리] 초간단 떡볶이 만들기 + 꿀맛은 덤,https://recipe1.ezmember.co.kr/cache/recipe/2016/04/22/50c6879b6f6db59d4e073f075e4207f91.jpg,아무나,30분 이내,떡볶이떡>어묵>계란>다시마>고춧가루>고추장>올리고당>설탕>간장>소금>식초>물>,"개략적 준비물은 이러합니다.>준비한 떡볶이떡은 물에 재워 불려주세요.>소금 1스푼, 식초 1스푼을 넣고 계란이 잠길만큼 물을 붓고 8분간 끓입니다.>어묵 세장을 겹쳐 십자가로 4등분 하고 나눠진 어묵을 비스듬히 2등분 총 8등분을 합니다.>물 500ml를 볶을 후라이팬에 넣습니다.>다시마를 넣고 끓인 후 물이 끓으면 다시마를 버립니다.>고춧가루 1스푼을 넣고>고추장 3스푼>간장 1스푼을 넣은 다음>올리고당 2스푼>설탕 3스푼을 넣고 양념이 풀릴 때 까지 잘 저어 줍니다.>적당히 끓으면 떡볶이 떡을 넣고 잠시 끓여주다가>손질해둔 어묵을 넣고 끓입니다.>야채를 준비하신 분은 지금 야채들을 넣어주세요.>마지막으로 삶은 달걀을 까서 떡볶이에 넣습니다.>"
상큼한 미나리 겉절이,https://recipe1.ezmember.co.kr/cache/recipe/2017/03/06/41024f11416c63a4305d5da555c6ff391.jpg,초급,60분 이내,미나리>간장>고춧가루>매실청>설탕>식초>들기름>,"미나리는 생으로 무칠 것이기 때문에 식초 몇방울 떨어뜨린 물에 소독을 해줍니다 대략 15~30분 정도 담궈주세요>소독을 마친 미나리는 흐르는 물에 씻어주고 억센 밑둥은 제거한 후 3cm 정도 길이로 잘라주세요>미나리를 무쳐줄 양념을 만들어 줍니다 간장 2T, 고춧가루 1.5T, 매실청 1T, 설탕 0.5T, 식초 2T를 넣어주세요>완성된 양념을 미나리에 붓고 마지막으로 들기름 0.5T 넣어 살짝 살짝 무쳐주세요 혹시 너무 허연 것 같으면 고춧가루 조금 더 넣어주셔도 된답니다>"
크리스마스 홈파티에 어울리는 녹차린저쿠키 만들기｜효썸,https://recipe1.ezmember.co.kr/cache/recipe/2018/12/14/02b8e4e812aa58702c13ad3566b72b3e1.jpg,아무나,90분 이내,무염버터>설탕>달걀>박력분>녹차가루>아몬드가루>딸기잼(또는>슈가파우더>,"볼에 말랑한 버터를 넣고 부드럽게 풀어준 다음 설탕을 넣고 충분히 섞어주세요.>푼 달걀을 조금씩 넣어가며 섞어주세요.>박력분, 녹차가루, 아몬드가루는 체에 내려서 넣어주세요.>주걱으로 가르듯이 섞어주세요.>반죽이 보슬보슬해지면 가볍게 한 덩어리로 뭉쳐주세요. 그런 다음 냉장고에 30분간 휴지시켜주세요.>휴지가 끝나면 반죽을 0.5cm 두께로 밀어서 원하는 모양과 크기의 쿠키커터로 찍어주세요.저는 지름 5.5cm 크기의 쿠키커터를 사용했습니다.>반 정도는 조금 더 작은 쿠키커터로 찍어주세요. 그런 다음170℃로 예열한 오븐에 10~12분간 구워주세요.오븐구운 색이 진하게 나오지 않도록 조심해주세요.>잘 구워진 쿠키를 충분히 식힌 후 원하는 잼을 적당히 발라주세요.>몇 개는 슈가파우더를 뿌려서 만들어주세요.>"
"돼지 뒷다릿살의 화끈한 변신, 맛남 중화제육면",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/03/4927819ae84612ff9f3cba940466f90d1.jpg,아무나,60분 이내,식용유>돼지고기>된장>굵은>고운>진간장>다진>황설탕>고추장>물>꽃소금>후추>쥬키니>양배추>양파>대파>,"쥬키니 호박, 양배추, 양파, 대파를 길게 채 썰어요.약간의 대파는 고명으로 송송 썰어요.>예열된 팬에 식용유를 넉넉히 두르고 대파를 넣어 파기름을 내요.                    

                            오플램 피카 프라이팬                        

>파기름에 다진 돼지고기를 넣어 볶아요.>고기가 익으면 된장, 굵은 고춧가루, 고운 고춧가루를 넣어 섞듯이 볶아요.>진간장을 넣고 다진마늘, 황설탕, 고추장, 물, 꽃소금, 후춧가루로 간을 하고 3분간 더 끓여요.>팬에 만들어 놓은 고기볶음과 쥬키니 호박, 양배추, 양파를 넣고 숨이 반정도 죽을 때까지 볶아요.>끓는 물에 냉동 중화면을 넣고 풀어준 후 물기를 털어 그릇에 담아요.>중화면 위에 고기볶음과 잘게 썬 고명 대파를 올려 완성해요.>"
알록달록 예쁜 다이어트 음식 브로콜리 두부 샐러드 만드는 법,https://recipe1.ezmember.co.kr/cache/recipe/2018/12/18/8b28266dccd7702b556cec51722f9d321.jpg,아무나,30분 이내,올리브오일>간장>레몬즙>설탕>검은깨>후추>,"파프리카는 2cm 간격의 정사각형 모양으로 썬다.>브로콜리의 송이 부분은 먹기 좋은 크기로 썰고 줄기 부분은 필러로 껍질을 깎은 후 0.5cm 간격으로 썬다.>그 후 식초를 희석한 물에 10분 정도 담가 이물질을 제거하고 흐르는 물에 깨끗하게 씻는다.>물이 끓기 시작하면 소금을 넣고 먼저 줄기를 넣어 20초 정도 데친 후 송이를 넣어 1분 정도 데친 후 찬물에 헹군다.>재빨리 찬물에서 헹궈야 브로콜리의 식감을 살릴 수 있으며, 찬물에 헹군 다음에 물기를 제거한다.>두부는 먹기 좋은 크기로 썰고 물기를 제거한 후 소금을 뿌려 밑간을 한다.>팬에 기름을 두르고 두부를 모든 면을 노릇노릇하게 굽는다.>그다음 키친타올 위에 올려 기름기를 제거한다.>마지막 브로콜리와 두부, 노란 파프리카와 빨간 파프리카, 오리엔탈 드레싱을 넣고 가볍게 섞으면 브로콜리 두부 샐러드 완성.>"
 갈변 없이 오래도록 예쁜 사과드레싱,https://recipe1.ezmember.co.kr/cache/recipe/2020/11/17/a5dde35d6bd0170df87f24e3590c29931.jpg,아무나,10분 이내,사과>양파>레몬>생크림요거트>올리브유>꿀>식초>소금>설탕>,"사과 반개는 껍질과 씨를 제거하고
양파 1/6개는 씻어서 토막내요~>믹서기에 토막 낸 사과와 양파를 넣고
물 1스푼을 넣어 곱게 갈아줍니다.
>그리고 중요한 재료!
시판 생크림요거트!!
갈아놓은 사과와 양파에 요거트 반통을
먼저 넣고 나머지는 나중에 간을 보며 추가합니다.은은하고 크리미한 맛을 지닌 생크림요거트를 넣으면 마요네즈를 넣었을 때 보다 훨씬 깔끔하고 상큼한 드레싱을 만들 수 있어요>그리고 또 중요한 재료! 레몬즙!!
레몬 반개를 꾸욱 눌러 즙을 짜주세요~
레몬즙을 넣어 숙성시킨 사과드레싱은 시간이 지나도 갈변되지 않아요~레몬 대신 식초를 사용해도 되지만 레몬즙을 넣었을 때 맛이 훨씬 좋답니다~>사과와 양파를 간 믹서기에
생크림요거트 반통, 레몬 반개를 짜서 넣고
소금 0.5작은술, 설탕 1작은술
꿀 1, 올리브유(포도씨유) 1을 넣어
한번 더 돌려주세요~>이렇게 1차로 섞은 후
간을 보고 산미와 단맛을 추가해요
이유는 사과의 당도가 모두 다르기 때문입니다~
산미는 식초로, 당도는 꿀로, 농도와 풍부한 맛은 요거트로 조절하시면 돼요
저는 식초 1스푼, 꿀 1스푼,
남은 요거트 반통을 넣어 마무리했어요 ^^
>금방 만든 사과드레싱.
고운 상아색 드레싱을 확인 할 수 있어요~
>4일 지난 드레싱.
1%도 갈변되지 않고
여전히 어여쁜 상아색이예요 ^^>숙성할수록 더 맛있지는 사과드레싱.
양파를 넣어서 매울 것 같지만 아이들도 잘 먹고
마요네즈나 오일이 많이 들어가지 않아
다이어트드레싱으로도 좋아요 :)>부드럽고 상큼하고 은은한 단맛에
적당히 걸쭉하고 시큼하지 않은 맛이
꼭 식당표 양배추샐러드 드레싱 같아
누구나 거부감 없이 먹을 수 있는 사과드레싱 맛있게 드세요 ^^>"
마늘 버섯 볶음밥 만드는 법,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/30/d6d6d4171d1597849559a4e5a01a66281.jpg,아무나,60분 이내,마늘>느타리버섯>대파>햄(생략가능)>밥>양조간장>후춧가루>식용유>통깨>,"마늘은 2~3등분 해주고, 느타리버섯은 적당한 간격으로 썰고
대파는 송송 썰어 주고, 햄은 잘게 썰어주세요.
마늘도 취향껏~ 넣어주세요.
무더운 여름 면역력을 위해 왕창 때려 넣었어요 ㅋ
(김밥용 햄 자투리가 있어 함께 넣었답니다. 베이컨을 넣어도 좋아요)>팬에 식용유 2를 두르고
대파, 마늘을 달달 볶아주세요
타지 않게 충분히 볶아줍니다.>버섯, 햄을 넣고 재료를 넣고 한번 볶아 준 후
양조간장 2를 넣어 전체적으로 간이 될 수 있게 볶아줍니다.
간장 대신 굴 소스로 대체해도 됩니다.>재료를 충분히 볶아 주다>공깃밥 1.5를 넣어 밥과 재료가 고루 섞이도록 볶고>마지막에 후춧가루, 통깨 적당량을 넣어 고루 섞어 마무리합니다.
드셔 보시고 부족한 간을 해주세요>마늘 버섯 볶음밥 완성 ^^>"
"햄 계란 주먹밥(아기밥,간단메뉴,5분요리)",https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/24de737d56a214321bfa57d5a2f93b961.jpg,아무나,15분 이내,비엔나소시지>밥>계란>김가루>마요네즈>깨소금>소금>후추>식용유>,"비엔나는 잘게 다진다.>그릇에 계란을 깨서 담고 후추, 소금 약간을 넣는다.>계란을 골고루 풀어준다.>팬에 식용유를 두른다.>계란을 부어준다.>약불에서 빠르게 저어가며 익혀서>스크램블을 만들어준다.>팬에 다진 비엔나를 넣고>후추를 살짝 뿌려 노릇하게 볶아준다.>키친타올에 볶은 재료 기름기를 빼준다.>볼에 비엔나, 계란, 깨소금, 마요네즈를 넣고,>밥과 김가루를 넣어 비벼준다.>골고루 비벼지면 간을 보고 부족한 간은 소금으로 마무리한다.>한 입 크기로 둥글게 뭉쳐 접시에 담으면 완성된다.>"
포실포실한 감자햄볶음,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/17/11ad8c58d486992b2d15d4c50d2c38641.jpg,초급,30분 이내,감자>햄>올리고당>진간장>후춧가루>,캔을 따서 흐르는 물에 살짝 씻어주면 햄이 쏙 빠져나온답니다.>감자와 햄은 깍둑썰기를 해주었어요.>감자는 물을 넣고 거의 다 익을 정도로 삶아주세요.>프라이팬에 익은 감자와 햄을 넣고 올리고당과 진간장을 넣어 볶아주세요.>기호에 따라서 후춧가루를 뿌려주세요. 감자와 함께 볶아놓으니까 도시락 반찬으로도 좋고 간단하게 만들어 먹기 좋아요^^>
